mp_id,Formula,IPF,Density,E_above_Hull,G_VRH,K_VRH,Elastic_Anisotropy,poisson_ratio,Y_Modulus
mp-568269,TmNiBi,0.178438172,10.92530211,0.0,51,84,0.1,0.25,127.5
mp-569697,Ce(NiP)2,0.136705248,7.204626915,0.0,67,115,1.49,0.25,167.5
mp-569974,Nd(NiP)2,0.18170767,7.2314278960000005,0.0,82,128,0.38,0.24,203.36
mp-571147,Hf(SiNi)2,0.106785765,8.567434555,0.0,76,174,0.22,0.31,199.12
mp-571420,Ba(NiP2)2,0.159066921,4.990560147,0.0,40,100,1.45,0.33,106.4
mp-574235,Yb(NiGe)2,0.154982363,8.931215123,0.0,36,91,0.42,0.33,95.76
mp-637771,ZrInNi4,0.159583051,9.032171409,0.0,65,161,0.3,0.32,171.6
mp-7187,TiAlNi2,0.142427799,6.253223227,0.0,59,162,1.72,0.34,158.12
mp-864807,HfZnNi2,0.158155971,10.75546822,0.0,49,151,0.67,0.35,132.3
mp-865092,MgGaNi2,0.152931619,6.797844448999999,0.0,35,124,9.67,0.37,95.9
mp-865728,Ti2ReNi,0.14519036,9.791110986,0.0,79,192,0.11,0.32,208.56
mp-865878,Ti2TcNi,0.151356152,7.393032894,0.0,72,177,0.05,0.32,190.08
mp-867223,LiGa2Ni,0.161687487,6.532735636,0.0,26,87,45.93,0.36,70.72
mp-8786,Zr2NiAs2,0.10608709300000001,7.300473773999999,0.0,68,139,0.4,0.29,175.44
mp-983587,Ac2NiGe,0.184446739,8.801857855,0.0,14,55,2.4,0.38,38.64
mp-1017554,CdNi3N,0.202682587,8.803847637,0.0,68,182,0.03,0.33,180.88
mp-10181,LiSiNi2,0.167324833,5.957779519,0.0,43,149,14.89,0.37,117.82
mp-1025552,LuGa2Ni,0.143455537,9.281117359,0.0,57,89,0.76,0.24,141.36
mp-10797,CaSiNi2,0.151033277,4.535499724,0.0,39,83,1.51,0.3,101.4
mp-10846,NiAsSe,0.14353308,6.978499255,0.0,54,101,0.18,0.27,137.16
mp-11621,ZnNiSb,0.132143025,7.765793122000001,0.0,35,102,0.16,0.35,94.5
mp-11879,BaNiSn3,0.173258069,6.98600321,0.0,32,56,0.03,0.26,80.64
mp-12100,Lu(SiNi)2,0.122639532,7.961147779,0.0,68,122,0.21,0.26,171.36
mp-12782,YbAl2Ni,0.133833192,6.607252982,0.0,43,58,1.02,0.2,103.2
mp-13512,CaNiGe2,0.156743649,5.416259383,0.0,36,75,0.31,0.3,93.6
mp-14336,Cs2Ni3Se4,0.288036853,5.019431054,0.0,4,15,-23.61,0.39,11.12
mp-15779,Mg2SiNi3,0.13934627800000002,5.278673282,0.0,74,127,0.22,0.26,186.48
mp-19138,BaNiO3,0.595475842,5.929744808,0.139646,24,85,15.41,0.37,65.76
mp-19149,NaNiO2,0.60897643,4.599449254,0.0,68,100,0.3,0.22,165.92
mp-19167,Rb2NiO2,0.481765603,3.6863322739999997,0.0,12,25,0.53,0.3,31.2
mp-19241,BaNiO3,0.595357742,5.928568768,0.0,24,83,14.49,0.37,65.76
mp-19252,K2NiO2,0.46169444299999995,2.7044891960000004,0.0,15,29,0.61,0.28,38.4
mp-20007,MnNiGe,0.120816793,7.865308145,0.0,60,144,0.7,0.32,158.4
mp-20479,SrIn4Ni,0.173177654,6.897448923,0.0,27,47,0.3,0.26,68.04
mp-21415,Dy(NiGe)2,0.16482194,8.762782000000001,0.0,49,113,0.24,0.31,128.38
mp-22426,ScSiNi,0.117200625,4.873667748,0.0,72,132,0.21,0.27,182.88
mp-3053,DyAlNi,0.166586347,7.589343417,0.0,33,100,2.65,0.35,89.1
mp-3264,Th(NiGe)2,0.146858864,9.654297248999999,0.0,37,126,1.35,0.37,101.38
mp-3716,TbNiSb,0.12461708,8.720657909,0.0,54,58,0.22,0.14,123.12
mp-4007,Nd(SiNi)2,0.170361619,6.695876706,0.0,70,121,0.25,0.26,176.4
mp-4174,HoNiSb,0.139032833,9.042786065,0.0,56,76,0.15,0.2,134.4
mp-4291,Ho(NiGe)2,0.14846808,8.825428296,0.0,50,123,0.26,0.32,132.0
mp-4466,Tb(SiNi)2,0.115237035,7.334386993,0.0,72,110,0.25,0.23,177.12
mp-4768,Eu(SiNi)2,0.150469231,6.820487608,0.0,55,104,0.42,0.27,139.7
mp-556417,Rb2NiF6,0.30758545600000003,3.594560547,0.0,9,14,0.43,0.23,22.14
mp-5918,Hf2NiP,0.11585780400000001,11.39762285,0.0,94,167,0.23,0.26,236.88
mp-600124,MnNiSb,0.10162590699999999,7.589432123,0.0,46,109,0.16,0.32,121.44
mp-7632,NiMoP,0.116975732,8.299220613,0.0,95,241,0.1,0.33,252.7
mp-8307,CaNi4B,0.176970006,6.31928365,0.0,61,133,0.1,0.3,158.6
mp-8308,Ca3Ni7B2,0.19197247899999997,5.669552607000001,0.0,54,103,0.22,0.28,138.24
mp-862367,Sc2NiRu,0.133596167,6.356180597000001,0.0,57,124,0.0,0.3,148.2
mp-862424,Sc2TcNi,0.13985689099999998,6.2161655929999995,0.0,54,118,0.02,0.3,140.4
mp-864654,Zn2NiRh,0.17581756199999998,9.34195584,0.0,57,156,2.05,0.34,152.76
mp-866037,GaNiRh2,0.129968303,10.30421391,0.0,57,200,5.95,0.37,156.18
mp-924130,TiNiSn,0.129114091,7.230096923,0.0,68,122,0.01,0.27,172.72
mp-10208,NiMoP2,0.092858161,6.624752976,0.0,104,189,0.31,0.27,264.16
mp-1024983,ErInNi4,0.171831719,9.933670764,0.0,56,147,0.25,0.33,148.96
mp-1025413,ThSi2Ni,0.117941733,8.192189855,0.0,77,139,0.26,0.27,195.58
mp-10446,Sc6NiTe2,0.18986613100000002,4.940822777,0.0,30,73,1.8,0.32,79.2
mp-10847,NiSbSe,0.14736407199999998,7.51140022,0.0,47,90,0.14,0.28,120.32
mp-11533,ZrZnNi4,0.158045982,8.345601092999999,0.0,71,167,0.21,0.31,186.02
mp-13436,PrMgNi4,0.158196488,7.275103142000001,0.0,47,126,0.16,0.33,125.02
mp-13993,Ti3NiS6,0.15685253400000002,3.8664612000000003,0.0,46,72,0.48,0.23,113.16
mp-15297,Hf6NiSb2,0.11738917900000001,12.20987986,0.0,71,126,0.13,0.26,178.92
mp-19384,Ni(AsO3)2,0.591617935,5.501470375,0.0,81,148,0.7,0.27,205.74
mp-20338,CeAl3Ni2,0.128324884,5.752872865,0.0,72,121,0.08,0.25,180.0
mp-20697,ZrNiSb,0.124344506,8.30210439,0.0,54,135,0.29,0.32,142.56
mp-20949,MnSiNi,0.097539263,6.560971815,0.0,86,165,0.46,0.28,220.16
mp-22056,YIn2Ni,0.15903689199999999,7.452620133,0.0,41,79,0.87,0.28,104.96
mp-23486,RbNiCl3,0.209312369,3.246404899,0.0,5,18,10.05,0.37,13.7
mp-28927,Ba(NiP2)2,0.160245812,5.027546623,0.425222857,-4,98,-9.24,0.52,-12.16
mp-2909,HoAlNi,0.1434322,7.740538637999999,0.0,30,73,5.0,0.32,79.2
mp-2924,Ho(SiNi)2,0.12712581,7.569765205,0.0,72,144,0.19,0.29,185.76
mp-30457,LuNiBi,0.16073238199999998,11.205767300000002,0.0,50,78,0.09,0.23,123.0
mp-30657,TiGaNi2,0.153381692,7.652008774,0.0,40,166,7.98,0.39,111.2
mp-30750,CeAl4Ni,0.114471701,4.807902373,0.0,65,98,0.26,0.23,159.9
mp-3274,NiGePd,0.147503332,9.471640751,0.0,49,157,1.0,0.36,133.28
mp-3455,Er(NiP)2,0.134961933,8.293440482000001,0.0,85,139,0.31,0.25,212.5
mp-3587,Sc(SiNi)2,0.10929185699999999,5.206027766,0.0,62,149,0.22,0.32,163.68
mp-3758,Eu(NiP)2,0.162120975,7.432515491,0.0,75,122,0.31,0.24,186.0
mp-4692,Dy(SiNi)2,0.144098171,7.46352315,0.0,74,121,0.21,0.25,185.0
mp-505820,NiPS,0.12373270199999999,4.765128676000001,0.0,61,118,0.07,0.28,156.16
mp-5176,Y(SiNi)2,0.12460683199999999,5.761594106,0.0,70,136,0.22,0.28,179.2
mp-5383,NdNiC2,0.199520705,7.069543236,0.0,86,172,0.34,0.29,221.88
mp-568931,YbNiSb,0.145421271,9.053953926,0.0,33,69,1.4,0.29,85.14
mp-7080,Li5(NiN)3,0.18358819399999998,3.27918267,0.0,47,79,5.04,0.25,117.5
mp-7559,YNi4B,0.158135955,7.449817761,0.0,75,156,0.05,0.29,193.5
mp-8310,Li(NiP)2,0.120642811,4.758449645,0.0,41,117,1.33,0.34,109.88
mp-8311,Si3NiP4,0.045779611,3.138289397,0.0,61,105,0.35,0.26,153.72
mp-862368,Sc2NiPt,0.141624413,8.341665457000001,0.0,46,125,0.09,0.34,123.28
mp-864895,Be2NiRh,0.130729798,7.571426865,0.0,107,194,0.0,0.27,271.78
mp-865229,Be2NiIr,0.132631361,11.18965874,0.0,114,216,0.0,0.27,289.56
mp-867812,LiAlNi2,0.168325074,5.466499821,0.0,-33,120,-7.03,0.65,-108.9
mp-9391,TaNi2Te3,0.227966744,7.839498265,0.0,10,18,14.29,0.25,25.0
mp-1018139,HoNiBi,0.163815292,10.63319838,0.0,50,85,0.13,0.26,126.0
mp-1025263,Ti2NiS4,0.161799053,4.152401887,0.0,55,83,0.51,0.23,135.3
mp-11351,CeAlNi,0.149162666,6.768834327,0.0,45,98,0.3,0.3,117.0
mp-11401,ScGa2Ni,0.131779211,6.425759648,0.0,60,107,0.64,0.26,151.2
mp-11444,YGa2Ni,0.144409498,6.824061095,0.0,49,93,0.77,0.28,125.44
mp-12965,ErNi4B,0.15872261099999999,9.335612084,0.0,78,160,0.02,0.29,201.24
mp-19019,NiMoO4,0.5587630029999999,5.458432398999999,0.0,57,147,1.5,0.33,151.62
mp-19442,Mn(Ni3O4)2,0.528072827,5.988016226,0.0,85,160,0.0,0.28,217.6
mp-2906,Ho(NiP)2,0.136197239,8.183607817,0.0,86,124,0.29,0.22,209.84
mp-29733,MgNiBi,0.145491903,7.832719872,0.0,33,66,0.01,0.29,85.14
mp-29752,NiGePt2,0.139873836,15.17888445,0.0,59,196,0.59,0.36,160.48
mp-30459,ScNiBi,0.151043809,8.481495533,0.0,53,89,0.02,0.25,132.5
mp-31182,ErAl2Ni,0.126747594,6.656078308,0.0,59,96,0.52,0.25,147.5
mp-4025,TmNiSb,0.154041539,9.317107076000001,0.0,60,81,0.07,0.2,144.0
mp-4037,TmNiC2,0.157757274,8.880615314,0.0,101,163,0.45,0.24,250.48
mp-4536,ScNi2Sn,0.141900911,7.617876145,0.0,51,128,0.88,0.33,135.66
mp-4865,Er(NiGe)2,0.147365381,8.918250014,0.0,49,96,0.31,0.28,125.44
mp-4922,MnAlNi2,0.120471492,6.845276427999999,0.0,26,158,-25.58,0.42,73.84
mp-5109,Y(NiGe)2,0.14684523,7.185182169,0.0,51,106,0.7,0.29,131.58
mp-5528,Ni3(SnS)2,0.133448609,6.788405455,0.0,27,25,2.25,0.11,59.94
mp-558838,NiPtF6,0.12455196800000001,5.9943560289999995,0.0,27,41,2.76,0.22,65.88
mp-570845,Zn(GaNi)3,0.143056405,7.951690431,0.0,63,132,0.16,0.29,162.54
mp-571428,MgNi3B2,0.138587612,6.130455257,0.0,86,192,0.82,0.3,223.6
mp-5723,ZrAlNi,0.11691629199999999,6.078613497999999,0.0,71,138,0.69,0.28,181.76
mp-754185,Y2MgNi2,0.15263549199999998,5.230369969,0.0,28,70,0.68,0.33,74.48
mp-8048,NdNi4B,0.20456552100000003,8.385801997,0.0,69,148,0.08,0.3,179.4
mp-862750,SrNiSn2,0.15985897300000002,6.31837787,0.0,27,56,0.36,0.3,70.2
mp-862849,Ac2NiIr,0.20135618600000002,11.59281357,0.0,20,87,1.91,0.39,55.6
mp-863713,Pm2NiIr,0.175843129,10.50840048,0.0,31,115,0.06,0.38,85.56
mp-863717,Pm2NiRu,0.169527746,8.814162794,0.0,27,29,0.0,0.15,62.1
mp-865235,Ti6Al16Ni7,0.116830898,4.564324365,0.0,91,130,0.09,0.22,222.04
mp-865591,Ti2NiMo,0.150924168,7.112101517,0.0,79,171,0.06,0.3,205.4
mp-10076,Hf3(NiGe)4,0.134340284,10.68058574,0.0,87,160,0.1,0.27,220.98
mp-1018048,LaNiC2,0.15533006300000002,6.595556733,0.0,77,125,0.36,0.24,190.96
mp-10898,ScAlNi2,0.136957832,5.675438464,0.0,56,133,0.3,0.31,146.72
mp-11808,ScNi4Sn,0.147230112,8.058379306,0.0,55,152,0.51,0.34,147.4
mp-12006,CeCdNi4,0.197987004,9.159491734,0.0,54,142,0.37,0.33,143.64
mp-12521,SrNi3Ge2,0.182869983,6.694657122000001,0.0,32,89,1.22,0.34,85.76
mp-12781,ScAl2Ni,0.11215092300000001,4.089561146,0.0,64,107,0.55,0.25,160.0
mp-13095,YAlNi,0.14053811300000002,5.292877299,0.0,26,92,7.57,0.37,71.24
mp-13513,SrNiGe2,0.187280285,5.98316116,0.0,37,70,0.22,0.28,94.72
mp-15778,MgNiSb,0.12003015199999999,6.040044772999999,0.0,42,86,0.0,0.29,108.36
mp-19147,NiCO3,0.578354853,4.230353742,0.0,68,125,0.64,0.27,172.72
mp-20896,TmInNi4,0.18392747199999998,10.04338863,0.0,58,149,0.24,0.33,154.28
mp-20932,NbNiP,0.11992443900000001,7.72927969,0.0,98,218,0.14,0.3,254.8
mp-21251,UGa5Ni,0.12169300000000001,8.710602968,0.0,58,91,0.0,0.24,143.84
mp-21301,ScInNi2,0.157985489,7.436590474,0.0,49,118,1.05,0.32,129.36
mp-22159,UNiAs2,0.114453811,10.36831096,0.0,53,112,0.18,0.3,137.8
mp-22950,CsNiCl3,0.235137321,3.579747091,0.0,7,15,2.07,0.29,18.06
mp-30774,MgNi2Sn,0.144373902,7.384300693999999,0.0,45,114,2.62,0.33,119.7
mp-31136,Lu2NiSn6,0.113924234,8.66524009,0.696462037,39,65,0.14,0.25,97.5
mp-3329,Tb(NiGe)2,0.137388572,8.602990276,0.0,47,121,0.26,0.33,125.02
mp-3830,NiAsS,0.124597128,5.955129153,0.0,59,109,0.14,0.27,149.86
mp-4071,Er2(NiB2)3,0.139820064,8.361676527,0.0,138,176,0.07,0.19,328.44
mp-4510,DyNiSb,0.15873914,8.90416529,0.0,56,62,0.17,0.15,128.8
mp-4813,NbAlNi2,0.129781473,7.312634987999999,0.0,45,181,3.21,0.39,125.1
mp-510409,TiSiNi,0.125407477,5.670689315,0.0,104,177,0.19,0.25,260.0
mp-557772,CsNiF3,0.33643812,4.488869301,0.0,8,25,7.3,0.35,21.6
mp-568280,Ba(NiAs)2,0.19336637399999998,6.607460921,0.0,27,64,1.23,0.32,71.28
mp-601285,MnGaNi2,0.131300315,8.27807567,0.0,63,158,1.9,0.32,166.32
mp-605034,K2NiF6,0.285466426,2.9787370139999996,0.0,10,16,0.25,0.24,24.8
mp-861995,PaNi2Sn,0.15241844,11.258142999999999,0.0,39,141,0.38,0.37,106.86
mp-862318,LiAl2Ni,0.144534792,3.917294278,0.0,59,102,2.69,0.26,148.68
mp-862360,Sc2NiIr,0.14201556199999998,8.568913167,0.0,48,147,0.59,0.35,129.6
mp-862361,Sc2NiOs,0.133996026,8.585714455,0.0,64,141,0.04,0.3,166.4
mp-865712,Ti2MnNi,0.15163992,6.578268593,0.0,66,177,0.0,0.33,175.56
mp-867197,LiGaNi2,0.179855126,6.993255041,0.0,-17,118,-7.91,0.58,-53.72
mp-9312,PrNiC2,0.127124511,6.829015028,0.0,84,138,0.3,0.25,210.0
mp-9473,Ba(NiP)2,0.201072057,5.670681919,0.0,37,75,0.86,0.29,95.46
mp-9999,Ni(BMo)2,0.11868519400000001,8.688205499999999,0.0,179,296,0.18,0.25,447.5
mp-1025191,ScGa5Ni,0.118118429,6.4304992389999995,0.0,41,90,0.65,0.3,106.6
mp-10398,HoNi4B,0.159971491,9.238511088,0.0,76,153,0.02,0.29,196.08
mp-11431,CaGa3Ni2,0.151649506,6.107405067999999,0.0,39,85,0.48,0.3,101.4
mp-11752,Lu7(NiTe)2,0.18748357899999998,9.764624745,0.0,34,61,0.21,0.27,86.36
mp-16516,TbAl2Ni,0.11439086300000001,6.264764626,0.0,54,83,0.46,0.23,132.84
mp-18732,TiNiO3,0.567247788,4.9480717919999995,0.0,82,177,0.13,0.3,213.2
mp-18817,NiSeO4,0.5477941820000001,4.63524014,0.0,42,69,0.49,0.25,105.0
mp-21157,TmNiGe,0.175819563,9.623630351000001,0.0,59,95,0.18,0.24,146.32
mp-22617,YNiSn,0.142546215,7.15971176,0.0,42,91,0.41,0.3,109.2
mp-30460,YNiBi,0.161179558,8.634149277,0.0,48,77,0.18,0.24,119.04
mp-30656,TiGaNi,0.146269593,6.9918973179999995,0.0,69,147,1.26,0.3,179.4
mp-4091,Ni2Mo3N,0.139346567,9.425318334,0.0,141,273,0.11,0.28,360.96
mp-4316,Sr(NiAs)2,0.17137624699999998,6.541394557,0.0,30,54,4.14,0.26,75.6
mp-4744,Ca(NiAs)2,0.143742748,6.107943625,0.0,40,83,0.59,0.29,103.2
mp-555718,SrNiF6,0.197843401,4.246523818,0.0,23,64,0.68,0.34,61.64
mp-557958,Cs2KNiF6,0.39840098399999996,4.218881622,0.0,15,57,0.13,0.38,41.4
mp-568940,Y(NiP)2,0.133616798,6.264558082000001,0.0,85,140,0.27,0.25,212.5
mp-7066,ScNiGe,0.13878020900000002,6.237469422,0.0,63,124,0.22,0.28,161.28
mp-865792,BeSiNi2,0.122655913,6.402183103,0.0,61,198,5.69,0.36,165.92
mp-9672,K2NiP2,0.26102177,2.650848206,0.0,14,21,1.0,0.23,34.44
mp-973633,LuSi2Ni,0.115148855,7.677877764,0.0,63,129,0.38,0.29,162.54
mp-18908,Sr2NiTeO6,0.624818285,5.911444406,0.0,62,131,0.43,0.3,161.2
mp-568083,LaNi2B2C,0.154505194,6.869208901,0.0,81,81,0.98,0.12,181.44
mp-6092,TbNi2B2C,0.122847165,7.858244557000001,0.0,74,186,0.5,0.33,196.84
mp-6102,NdNi2B2C,0.187395459,7.179174764,0.0,74,178,0.32,0.32,195.36
mp-12388,Er3Al3NiGe2,0.135226548,7.641166505,0.0,59,85,0.59,0.22,143.96
mp-6098,ErNi2B2C,0.134597211,8.212015098,0.0,75,162,0.54,0.3,195.0
mp-6223,DyNi2B2C,0.155905919,8.000363562999999,0.0,71,194,0.51,0.34,190.28
mp-6754,TmNi2B2C,0.14990394199999998,8.309262097000001,0.0,74,195,0.64,0.33,196.84
mp-556353,Rb2NaNiF6,0.358211658,3.938822907,0.0,26,41,0.14,0.24,64.48
mp-1025123,UNi2B2C,0.127363215,10.07711837,0.0,93,209,1.25,0.31,243.66
mp-504723,Ba2NiWO6,0.590345706,7.368892592000001,0.0,65,122,0.48,0.27,165.1
